formation_date,security_id,published_symbol,signal_exclusion_reason,additional_exclusion_reasons,complete_lookback_months
2022-03-31,NSE_4ADB73672A72,DEVYANI,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2022-03-31,NSE_69654D8C1E99,CLEAN,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-03-31,NSE_6E5D69F7F69D,NYKAA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
2022-03-31,NSE_77B10DEB942C,MAPMYINDIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,2.0
2022-03-31,NSE_7C88EBE4B68A,SONACOMS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-03-31,NSE_896B828BC329,METROBRAND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,2.0
2022-03-31,NSE_8A58397586E6,GRINFRA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-03-31,NSE_8EB3CD5CB5AD,VIJAYA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2022-03-31,NSE_8EB4140F9B6D,ZOMATO,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-03-31,NSE_8FD1C183DE7B,APTUS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2022-03-31,NSE_AD18A213DACB,KIMS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-03-31,NSE_AD2E7AA5247F,ABSLAMC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2022-03-31,NSE_AF3197470457,LATENTVIEW,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
2022-03-31,NSE_BBAFE94E6772,CHEMPLASTS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2022-03-31,NSE_C9E4C554809A,SAPPHIRE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
2022-03-31,NSE_CB495D5D7660,MEDPLUS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,2.0
2022-03-31,NSE_CD88130B9E52,PAYTM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
2022-03-31,NSE_CF7DBA3753F8,SHYAMMETL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-03-31,NSE_FE09ECEA2A1B,LODHA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-04-29,NSE_03B0BD5CB55C,HGS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-04-29,NSE_07126DA12DC3,NUVOCO,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-04-29,NSE_0E5DBEE7C6DB,GOCOLORS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2022-04-29,NSE_1BBE3C0F77F8,STARHEALTH,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
2022-04-29,NSE_38BB2C517032,POLICYBZR,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2022-04-29,NSE_406ADDA47C2B,GLS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-04-29,NSE_444C594AB9B7,BRITANNIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-04-29,NSE_4ADB73672A72,DEVYANI,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-04-29,NSE_69654D8C1E99,CLEAN,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-04-29,NSE_6E5D69F7F69D,NYKAA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2022-04-29,NSE_77B10DEB942C,MAPMYINDIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
2022-04-29,NSE_7C88EBE4B68A,SONACOMS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-04-29,NSE_896B828BC329,METROBRAND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
2022-04-29,NSE_8A58397586E6,GRINFRA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-04-29,NSE_8EB3CD5CB5AD,VIJAYA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2022-04-29,NSE_8EB4140F9B6D,ZOMATO,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-04-29,NSE_8FD1C183DE7B,APTUS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-04-29,NSE_AD18A213DACB,KIMS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-04-29,NSE_AD2E7AA5247F,ABSLAMC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2022-04-29,NSE_AF3197470457,LATENTVIEW,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2022-04-29,NSE_BBAFE94E6772,CHEMPLASTS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-04-29,NSE_C9E4C554809A,SAPPHIRE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2022-04-29,NSE_CB495D5D7660,MEDPLUS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
2022-04-29,NSE_CD88130B9E52,PAYTM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2022-04-29,NSE_CF7DBA3753F8,SHYAMMETL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-05-31,NSE_03B0BD5CB55C,HGS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-05-31,NSE_07126DA12DC3,NUVOCO,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-05-31,NSE_0E5DBEE7C6DB,GOCOLORS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2022-05-31,NSE_1BBE3C0F77F8,STARHEALTH,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2022-05-31,NSE_38BB2C517032,POLICYBZR,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2022-05-31,NSE_406ADDA47C2B,GLS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-05-31,NSE_444C594AB9B7,BRITANNIA,BRITANNIA_BONUS_DEBENTURE_PARTIAL_WINDOW,BRITANNIA_BONUS_DEBENTURE_PARTIAL_WINDOW,11.0
2022-05-31,NSE_4ADB73672A72,DEVYANI,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-05-31,NSE_69654D8C1E99,CLEAN,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-05-31,NSE_6E5D69F7F69D,NYKAA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2022-05-31,NSE_77B10DEB942C,MAPMYINDIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2022-05-31,NSE_7C88EBE4B68A,SONACOMS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-05-31,NSE_896B828BC329,METROBRAND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2022-05-31,NSE_8A58397586E6,GRINFRA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-05-31,NSE_8EB3CD5CB5AD,VIJAYA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-05-31,NSE_8EB4140F9B6D,ZOMATO,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-05-31,NSE_8FD1C183DE7B,APTUS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-05-31,NSE_AD18A213DACB,KIMS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-05-31,NSE_AD2E7AA5247F,ABSLAMC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2022-05-31,NSE_AF3197470457,LATENTVIEW,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2022-05-31,NSE_BBAFE94E6772,CHEMPLASTS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-05-31,NSE_C9E4C554809A,SAPPHIRE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2022-05-31,NSE_CB495D5D7660,MEDPLUS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2022-05-31,NSE_CD88130B9E52,PAYTM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2022-05-31,NSE_CF7DBA3753F8,SHYAMMETL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-06-30,NSE_03B0BD5CB55C,HGS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-06-30,NSE_07126DA12DC3,NUVOCO,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-06-30,NSE_0E5DBEE7C6DB,GOCOLORS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2022-06-30,NSE_1BBE3C0F77F8,STARHEALTH,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2022-06-30,NSE_38BB2C517032,POLICYBZR,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2022-06-30,NSE_406ADDA47C2B,GLS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-06-30,NSE_444C594AB9B7,BRITANNIA,BRITANNIA_BONUS_DEBENTURE_PARTIAL_WINDOW,BRITANNIA_BONUS_DEBENTURE_PARTIAL_WINDOW,11.0
2022-06-30,NSE_4ADB73672A72,DEVYANI,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-06-30,NSE_69654D8C1E99,CLEAN,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-06-30,NSE_6E5D69F7F69D,NYKAA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2022-06-30,NSE_77B10DEB942C,MAPMYINDIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2022-06-30,NSE_896B828BC329,METROBRAND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2022-06-30,NSE_8A58397586E6,GRINFRA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-06-30,NSE_8EB3CD5CB5AD,VIJAYA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-06-30,NSE_8EB4140F9B6D,ZOMATO,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-06-30,NSE_8FD1C183DE7B,APTUS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-06-30,NSE_AD2E7AA5247F,ABSLAMC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-06-30,NSE_AF3197470457,LATENTVIEW,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2022-06-30,NSE_BBAFE94E6772,CHEMPLASTS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-06-30,NSE_C9E4C554809A,SAPPHIRE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2022-06-30,NSE_CB495D5D7660,MEDPLUS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2022-06-30,NSE_CD88130B9E52,PAYTM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2022-07-29,NSE_03B0BD5CB55C,HGS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-07-29,NSE_07126DA12DC3,NUVOCO,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-07-29,NSE_0E5DBEE7C6DB,GOCOLORS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-07-29,NSE_1BBE3C0F77F8,STARHEALTH,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2022-07-29,NSE_38BB2C517032,POLICYBZR,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-07-29,NSE_406ADDA47C2B,GLS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-07-29,NSE_4ADB73672A72,DEVYANI,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-07-29,NSE_6E5D69F7F69D,NYKAA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-07-29,NSE_77B10DEB942C,MAPMYINDIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2022-07-29,NSE_896B828BC329,METROBRAND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2022-07-29,NSE_8EB3CD5CB5AD,VIJAYA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-07-29,NSE_8FD1C183DE7B,APTUS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-07-29,NSE_AD2E7AA5247F,ABSLAMC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-07-29,NSE_AF3197470457,LATENTVIEW,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-07-29,NSE_BBAFE94E6772,CHEMPLASTS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-07-29,NSE_C9E4C554809A,SAPPHIRE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-07-29,NSE_CB495D5D7660,MEDPLUS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2022-07-29,NSE_CD88130B9E52,PAYTM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-08-30,NSE_01C6D9F0E3F6,DELHIVERY,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,2.0
2022-08-30,NSE_03B0BD5CB55C,HGS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-08-30,NSE_0E5DBEE7C6DB,GOCOLORS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-08-30,NSE_1BBE3C0F77F8,STARHEALTH,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-08-30,NSE_38BB2C517032,POLICYBZR,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-08-30,NSE_48390A9F12CC,MINDAIND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-08-30,NSE_6E5D69F7F69D,NYKAA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-08-30,NSE_77B10DEB942C,MAPMYINDIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-08-30,NSE_896B828BC329,METROBRAND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-08-30,NSE_8EB3CD5CB5AD,VIJAYA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-08-30,NSE_9AD9F6D272D7,LICI,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,2.0
2022-08-30,NSE_AD2E7AA5247F,ABSLAMC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-08-30,NSE_AF3197470457,LATENTVIEW,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-08-30,NSE_C9E4C554809A,SAPPHIRE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-08-30,NSE_CB495D5D7660,MEDPLUS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-08-30,NSE_CD88130B9E52,PAYTM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-08-30,NSE_D4C1A1AFCB62,CAMPUS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,2.0
2022-09-30,NSE_01C6D9F0E3F6,DELHIVERY,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
2022-09-30,NSE_03B0BD5CB55C,HGS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-09-30,NSE_0E5DBEE7C6DB,GOCOLORS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-09-30,NSE_108254EF6AA4,MOTHERSON,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-09-30,NSE_1BBE3C0F77F8,STARHEALTH,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-09-30,NSE_23357FE2177E,MANYAVAR,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2022-09-30,NSE_238128DD84D9,MSUMI,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2022-09-30,NSE_38BB2C517032,POLICYBZR,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-09-30,NSE_48390A9F12CC,MINDAIND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-09-30,NSE_6E5D69F7F69D,NYKAA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-09-30,NSE_77B10DEB942C,MAPMYINDIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-09-30,NSE_896B828BC329,METROBRAND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-09-30,NSE_9AD9F6D272D7,LICI,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
2022-09-30,NSE_A719D8A80060,AETHER,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,2.0
2022-09-30,NSE_AD2E7AA5247F,ABSLAMC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-09-30,NSE_AF3197470457,LATENTVIEW,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-09-30,NSE_C9E4C554809A,SAPPHIRE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-09-30,NSE_CB495D5D7660,MEDPLUS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-09-30,NSE_CD88130B9E52,PAYTM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-09-30,NSE_D4C1A1AFCB62,CAMPUS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
2022-09-30,NSE_F639A82E6848,AWL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2022-10-31,NSE_01C6D9F0E3F6,DELHIVERY,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2022-10-31,NSE_03B0BD5CB55C,HGS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-10-31,NSE_0E5DBEE7C6DB,GOCOLORS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-10-31,NSE_108254EF6AA4,MOTHERSON,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-10-31,NSE_1BBE3C0F77F8,STARHEALTH,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-10-31,NSE_23357FE2177E,MANYAVAR,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-10-31,NSE_238128DD84D9,MSUMI,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2022-10-31,NSE_38BB2C517032,POLICYBZR,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-10-31,NSE_48390A9F12CC,MINDAIND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-10-31,NSE_6E5D69F7F69D,NYKAA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-10-31,NSE_77B10DEB942C,MAPMYINDIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-10-31,NSE_896B828BC329,METROBRAND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-10-31,NSE_9AD9F6D272D7,LICI,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2022-10-31,NSE_A719D8A80060,AETHER,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
