event_id,security_id,symbol,series,ex_date,primary_class,purpose_normalized,source_file,repair_status,parsed_amount_or_ratio,membership_status,identity_candidate_count,identity_mapping_method,treatment_reviewed_for_in_universe_event,accepted_status,accepted_evidence,previous_close,ex_date_close,calculated_price_return,application_status,application_reason,cash_effect,share_effect,entitlement_effect,calculated_total_return,first_possible_hold,record_date,payment_date,dividend_amount,ratio_a,ratio_b,old_face_value_parsed,new_face_value_parsed,treatment_status,share_multiplier,cash_per_pre_event_share,evidence_source,rights_entitlement_observed,rights_entitlement_symbol,in_normal_window,payment_date_evidenced,bonus_credit_date_evidenced,settlement_calendar_evidenced,account_mechanics_status,account_evidence_issue
CA_db10c36d95869bb05805,NSE_499FFD70F55B,CANFINHOME,EQ,2021-08-18,DIVIDEND,DIVIDEND - RS 2 PER SH,corporate_actions_20210801_20210831.json,UNCHANGED,2.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,519.95,515.55,-0.0084623521492452,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.0,1.0,0.0,-0.0046158284450429,2015-04-01,2021-08-20,,2.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_673e46227e7cfd9d4669,NSE_4CD9919938EF,CCL,EQ,2021-08-18,DIVIDEND,DIVIDEND - RS 2 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,2.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,392.35,389.4,-0.0075187969924813,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.0,1.0,0.0,-0.0024213075060534,2017-02-01,2021-08-20,,2.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_fa7ace3b1c611a24952a,NSE_4E64EBA18B02,REDINGTON,EQ,2021-08-18,BONUS,BONUS 1:1,corporate_actions_20210801_20210831.json,UNCHANGED,1.0:1.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,329.3,164.55,-0.5003036744609778,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.0,2.0,0.0,-0.0006073489219555,2019-11-01,2021-08-20,,,1.0,1.0,,,,,,,,,True,False,False,True,BONUS_RATIO_KNOWN_CREDIT_PENDING,
CA_a41695f84e0df750c355,NSE_6E0CB7353991,LALPATHLAB,EQ,2021-08-18,DIVIDEND,INTERIM DIVIDEND - RS 6 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,6.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,3855.35,4004.15,0.0385957176391249,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,6.0,1.0,0.0,0.0401519965761862,2019-05-02,2021-08-22,,6.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_9d7a146ab779ea322f1c,NSE_7155254152AB,APOLLOHOSP,EQ,2021-08-18,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,3.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,4920.5,4787.9,-0.0269484808454426,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,3.0,1.0,0.0,-0.0263387867086678,2019-06-03,,,3.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_8a08996a0abf29cd7d55,NSE_72140149E6B1,PAGEIND,EQ,2021-08-18,DIVIDEND,INTERIM DIVIDEND - RS 50 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,50.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,30613.2,30823.9,0.0068826519279265,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,50.0,1.0,0.0,0.0085159343028498,2015-06-01,2021-08-21,,50.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_a24c1ab04709c64c0c2c,NSE_88F316E09646,RITES,EQ,2021-08-18,DIVIDEND,INTERIM DIVIDEND - RS 2 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,2.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,265.65,265.55,-0.0003764351590437,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.0,1.0,0.0,0.0071522680218334,2020-02-01,2021-08-21,,2.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_6e6d5e06e91d3e5e7589,NSE_8BF6891072D1,JKTYRE,EQ,2021-08-18,DIVIDEND,DIVIDEND - RS 2 PER SH,corporate_actions_20210801_20210831.json,UNCHANGED,2.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,160.3,158.05,-0.0140361821584529,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.0,1.0,0.0,-0.0015595757953836,2015-04-01,,,2.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_2cc2913e92723de87f14,NSE_B6937CCD326A,ASTRAZEN,EQ,2021-08-18,DIVIDEND,INTERIM DIVIDEND - RS 2 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,2.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,3116.25,3102.55,-0.0043963096670677,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.0,1.0,0.0,-0.0037545126353789,2016-03-01,2021-08-20,,2.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_3965f43b4039a5b1b4d5,NSE_C2B697FEC9E7,GAEL,EQ,2021-08-18,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.60 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,0.6,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,174.5,172.2,-0.0131805157593123,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.6,1.0,0.0,-0.0097421203438395,2021-01-01,,,0.6,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_5d643ec59fcfda143b8e,NSE_CC0C56B55A2D,HIMATSEIDE,EQ,2021-08-18,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.50 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,0.5,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,274.35,275.15,0.0029159832330962,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.5,1.0,0.0,0.0047384727537815,2015-09-01,,,0.5,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_cf74c764c21b7d433c0b,NSE_D448CCCD5389,GNFC,EQ,2021-08-18,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS 8 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,8.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,357.1,348.1,-0.0252030243629235,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,8.0,1.0,0.0,-0.0028003360403248,2017-04-03,,,8.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_fdf2dd57d0e0b807bafa,NSE_DED817305039,SOLARA,EQ,2021-08-18,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,3.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,1711.3,1697.35,-0.0081516975398819,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,3.0,1.0,0.0,-0.0063986443054987,2020-10-01,2021-08-20,,3.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_24646353ede3796cce67,NSE_49538A6C1520,GMMPFAUDLR,EQ,2021-08-20,DIVIDEND,INTERIM DIVIDEND - RE 1 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,1.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,4303.55,4272.35,-0.007249828629852,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.0,1.0,0.0,-0.0070174623276132,2020-07-01,2021-08-23,,1.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_8ef3e358f86f9a83ae8a,NSE_7F648FED7CF8,VAKRANGEE,EQ,2021-08-20,DIVIDEND,DIVIDEND - RE 0.10 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,0.1,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,37.15,40.45,0.0888290713324362,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.1,1.0,0.0,0.0915208613728131,2016-03-01,,,0.1,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_63d47ea71ab8bf70e562,NSE_BFBEFE6B6DB3,MANAPPURAM,EQ,2021-08-20,DIVIDEND,INTERIM DIVIDEND - RS 0.75 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,0.75,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,165.5,158.3,-0.0435045317220542,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.75,1.0,0.0,-0.0389728096676736,2016-07-01,2021-08-23,,0.75,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_6f93660151768f8dccff,NSE_D8BF1C07E0AE,STLTECH,EQ,2021-08-20,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,2.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,273.4,261.95,-0.0418800292611557,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.0,1.0,0.0,-0.0345647403072421,2015-04-01,,,2.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_03b67f13bfcc91d9b68b,NSE_27ED7EAB3326,ASTRAL,EQ,2021-08-23,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,1.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,2061.45,2018.9,-0.0206408110795798,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.0,1.0,0.0,-0.0201557156370514,2017-11-01,,,1.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_597f153a75fc3119e9b4,NSE_7837C48D3CC6,CHAMBLFERT,EQ,2021-08-23,DIVIDEND,DIVIDEND - RS 4.50 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,4.5,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,337.45,320.65,-0.0497851533560528,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,4.5,1.0,0.0,-0.0364498444213957,2017-08-01,,,4.5,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_7b1c8f4d80519f421de4,NSE_C018B89345AE,SUNTV,EQ,2021-08-23,DIVIDEND,INTERIM DIVIDEND - RS 3.75 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,3.75,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,482.9,474.55,-0.0172913646717746,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,3.75,1.0,0.0,-0.0095257817353489,2017-04-03,2021-08-24,,3.75,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_c614c7b992b23a302506,NSE_EF6D6D99A518,INDIAMART,EQ,2021-08-23,DIVIDEND,DIVIDEND - RS 15 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,15.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,7109.95,7056.9,-0.0074613745525636,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,15.0,1.0,0.0,-0.0053516550749301,2020-08-03,2021-08-24,,15.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_2ca12d05985770982c8a,NSE_F2F6AF4ED925,NATCOPHARM,EQ,2021-08-24,DIVIDEND,INTERIM DIVIDEND - RS 2 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,2.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,902.35,898.85,-0.0038787610129107,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.0,1.0,0.0,-0.0016623261483903,2015-06-01,2021-08-25,,2.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_f264b984ac6d8d49b7f0,NSE_5148BFCB96FF,POLYPLEX,EQ,2021-08-25,DIVIDEND,INTERIM DIVIDEND - RS 33 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,33.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,1522.3,1503.05,-0.0126453392892333,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,33.0,1.0,0.0,0.0090323852065952,2020-10-01,2021-08-26,,33.0,,,,,,,,,,,True,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_48d967e6bf88636b6c07,NSE_37C0ED065CD5,EDELWEISS,EQ,2021-08-26,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.55 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,0.55,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,79.25,81.15,0.02397476340694,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.55,1.0,0.0,0.0309148264984227,2016-09-01,,,0.55,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_1df735a256a08e52fa4e,NSE_3A49C1557F52,AIAENG,EQ,2021-08-26,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS 9 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,9.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,1937.9,1938.9,0.0005160224985809,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,9.0,1.0,0.0,0.0051602249858093,2017-01-02,,,9.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_ba727dd05b7017f1f525,NSE_41D6658A86E3,ICIL,EQ,2021-08-26,DIVIDEND,DIVIDEND - RS 1.50 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,1.5,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,241.55,236.0,-0.0229766093976402,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.5,1.0,0.0,-0.0167667149658455,2016-05-02,2021-08-27,,1.5,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_a3fecf9633b574b9cf89,NSE_77D1AF649A35,MCX,EQ,2021-08-26,DIVIDEND,DIVIDEND - RS 27.60 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,27.6,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,1466.75,1498.6,0.0217146753025396,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,27.6,1.0,0.0,0.0405317879665927,2019-10-01,,,27.6,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_0117d440bf4a418fafeb,NSE_EBAC40911065,KCP,EQ,2021-08-26,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,2.0,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,139.45,140.2,0.0053782717820007,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.0,1.0,0.0,0.019720329867336,2015-12-01,,,2.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_168c7da2c3465569769f,NSE_974D64708E19,AUROPHARMA,EQ,2021-08-27,DIVIDEND,INTERIM DIVIDEND - RS 1.50 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,1.5,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,699.1,710.0,0.0155914747532541,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.5,1.0,0.0,0.0177370905449862,2015-07-01,2021-08-30,,1.5,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_2ed5ec4f7c3974802976,NSE_C7F339E43E8B,CEATLTD,EQ,2021-08-27,DIVIDEND,DIVIDEND - RS 18 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,18.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,1276.2,1285.65,0.0074047954866007,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,18.0,1.0,0.0,0.0215091678420311,2016-05-02,2021-08-30,,18.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_9488c7e373aaadf483a5,NSE_9A051282CA4A,KITEX,EQ,2021-08-30,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.50 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,1.5,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,153.1,151.7,-0.0091443500979752,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.5,1.0,0.0,0.000653167864141,2015-04-01,2021-08-31,,1.5,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_1e5b3f6fc32fbca93147,NSE_0C54BB903E03,CENTURYPLY,EQ,2021-08-31,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,1.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,381.55,402.55,0.0550386581050976,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.0,1.0,0.0,0.0576595465862928,2015-04-01,,,1.0,,,,,,,,,,,True,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_ae47f54991d352c602a4,NSE_4495A778EB6C,GALAXYSURF,EQ,2021-08-31,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,4.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,3125.3,3151.95,0.0085271813905862,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,4.0,1.0,0.0,0.0098070585223817,2020-03-02,2021-09-01,,4.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_65c10c6ac929edbb4651,NSE_54AEFF95FAC0,ASHOKLEY,EQ,2021-08-31,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.60 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,0.6,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,121.7,122.75,0.0086277732128183,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.6,1.0,0.0,0.0135579293344287,2015-04-01,,,0.6,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_be29bbae96c259369105,NSE_617F173B98ED,ADVENZYMES,EQ,2021-08-31,DIVIDEND,DIVIDEND - RS 0.90 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,0.9,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,375.15,381.35,0.0165267226442757,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.9,1.0,0.0,0.0189257630281221,2020-11-02,2021-09-01,,0.9,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_efe3a7df2d3f4c2028be,NSE_68382625CD29,PFC,EQ,2021-08-31,DIVIDEND,INTERIM DIVIDEND - RS 2.25 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,2.25,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,129.8,129.05,-0.0057781201848998,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.25,1.0,0.0,0.0115562403697997,2017-06-01,2021-09-01,,2.25,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_6f224967106efb7c6446,NSE_B90722703E30,INDIACEM,EQ,2021-08-31,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,corporate_actions_20210801_20210831.json,UNCHANGED,1.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,162.6,163.6,0.0061500615006149,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.0,1.0,0.0,0.01230012300123,2016-09-01,,,1.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_54d4d82367c14be4c70b,NSE_03C46C5018D2,KPRMILL,EQ,2021-09-01,DIVIDEND,DIVIDEND - RS 0.75 PER SHARE,corporate_actions_20210901_20210930.json,UNCHANGED,0.75,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,1772.95,1778.5,0.003130375927127,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.75,1.0,0.0,0.0035533997010632,2015-04-01,,,0.75,,,,,,,,,,,True,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_6f68392555fa0104c17e,NSE_3FEBC275AA7F,JBCHEPHARM,EQ,2021-09-01,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS 8 PER SHARE,corporate_actions_20210901_20210930.json,UNCHANGED,8.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,1702.65,1700.3,-0.0013802014506798,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,8.0,1.0,0.0,0.003318356679294,2016-02-01,2021-09-02,,8.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_0ab84dfc1ccd19cf2632,NSE_50647847C4A3,LGBBROSLTD,EQ,2021-09-01,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS 10 PER SHARE,corporate_actions_20210901_20210930.json,UNCHANGED,10.0,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,425.6,417.65,-0.0186795112781955,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,10.0,1.0,0.0,0.0048167293233081,2015-04-01,,,10.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_31c79e1acb824fd1ae5d,NSE_75554DD3FC15,GRSE,EQ,2021-09-02,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.15 PER SHARE,corporate_actions_20210901_20210930.json,UNCHANGED,1.15,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,190.55,193.25,0.0141695093151403,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.15,1.0,0.0,0.0202046706901075,2020-08-03,,,1.15,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_285820ed8fea0229bea8,NSE_108254EF6AA4,MOTHERSON,EQ,2021-09-03,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.50 PER SHARE,corporate_actions_20210901_20210930.json,UNCHANGED,1.5,OUTSIDE_MEMBERSHIP,0,UNIQUE_ACCEPTED_ALIAS_WITH_EX_DATE_PANEL_ID,False,,,217.7,218.65,0.0043638033991733,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.5,1.0,0.0,0.0112540192926045,2021-04-01,,,1.5,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_4115cefb8b7ab2e11693,NSE_2E60454DAC8D,BBTC,EQ,2021-09-03,DIVIDEND,DIVIDEND - RS 1.20 PER SHARE,corporate_actions_20210901_20210930.json,UNCHANGED,1.2,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,1223.9,1219.15,-0.0038810360323555,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.2,1.0,0.0,-0.0029005637715499,2015-04-01,,,1.2,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_8f30977e915be3a703e6,NSE_015311D97283,PIIND,EQ,2021-09-06,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE,corporate_actions_20210901_20210930.json,UNCHANGED,2.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,3422.85,3410.2,-0.0036957506171757,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.0,1.0,0.0,-0.0031114422192033,2015-06-01,,,2.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_c8abd8015b5e2b39db3e,NSE_351109872146,BHARATRAS,EQ,2021-09-06,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.50 PER SH,corporate_actions_20210901_20210930.json,UNCHANGED,1.5,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,12661.6,12676.5,0.0011767865040752,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.5,1.0,0.0,0.0012952549440827,2020-07-01,,,1.5,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_928f42566ea687c9fbd0,NSE_7468CCFC85B1,ENGINERSIN,EQ,2021-09-06,DIVIDEND,DIVIDEND - RS 0.60 PER SHARE,corporate_actions_20210901_20210930.json,UNCHANGED,0.6,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,71.9,73.0,0.015299026425591,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.6,1.0,0.0,0.0236439499304588,2017-02-01,2021-09-07,,0.6,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
